Date,Title,Full Text,Sentiment,Account Type,Author,Full Name,Gender,Hashtags,Impact,Impressions,Mentioned Authors,Tags,Total Monthly Visitors,Twitter Author ID,Twitter Followers,Twitter Following,Twitter Tweets,Reach (new)
2022-06-08 09:08:20.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,nya20sa1,nya20sa1 (Nyakio samuel),male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0.0,51,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,1314167216275939328,51,318,1594,0
2022-06-08 08:41:15.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,KenyaKwanza2022,KenyaKwanza2022 (Kenya Kwanza2022),female,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0.0,41,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,1240919230612213760,41,179,193,0
2022-06-08 08:29:26.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,254Mish,254Mish (Prospect 🐦),unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",15.3,3941,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,4392898757,3941,4913,30922,2498
2022-06-08 07:49:40.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,kiruiericky,kiruiericky (Eric Mkenya),male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0.0,114,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,2906803496,114,213,1301,0
2022-06-08 07:45:17.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,Mwaistanley2,Mwaistanley2 (Mwai Stanley),male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0.0,653,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,953297736924884992,653,1063,15017,0
2022-06-08 07:26:31.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,tituskimanthi,tituskimanthi (tito),male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0.0,1462,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,585863716,1462,2303,33808,681
2022-06-08 07:23:32.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,evansktoo15,evansktoo15 (Soldier Boy🇰🇪),unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",16.0,3990,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,703846714633879552,3990,3968,7467,2525
2022-06-08 06:44:46.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,Tonipassiany,Tonipassiany (Tony Passiany),male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",2.4,2040,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,566181766,2040,1832,11445,1218
2022-06-08 05:44:24.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,LangatBismark1,LangatBismark1 (Langat Bismark),unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0.0,196,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,1141357401309896704,196,374,7285,0
2022-06-08 05:36:39.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,Honkorirsammy,Honkorirsammy (Sam),male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0.0,884,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,1207502099417849856,884,1698,7296,0
2022-06-08 05:04:39.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,KalyaGs,KalyaGs (yahoo🇺🇸🇰🇪),unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0.0,486,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,1276996006987661312,486,944,4398,0
2022-06-08 04:59:55.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,Robaa82,Robaa82 (Yule No. 2 🇰🇪),unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",39.1,21649,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,501725961,21649,20041,57977,7705
2022-06-08 04:39:43.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,Kerichmarley,Kerichmarley (2022 state house queen),female,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0.0,851,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,487523593,851,1607,6224,0
2022-06-08 04:22:09.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,BelioSturridge,BelioSturridge (George),male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0.0,345,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,1500779673806123008,345,363,2368,0
2022-06-08 04:15:06.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,AMASIKANIKENYA,AMASIKANIKENYA (SOKOHURU),unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",1.3,1855,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,257944100,1855,3635,5563,1058
2022-06-08 03:59:16.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,RoseNavalayo1,RoseNavalayo1 (Dr.Rose navalayo),unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0.0,1004,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,1509543561242591232,1004,1001,2899,149
2022-06-08 03:57:14.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,DaView_k,DaView_k (EMIR SFAXYy),male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",25.1,5770,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,1032962263819411456,5770,6228,139893,3395
2022-06-08 03:55:26.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,simiyujp,simiyujp (Joseph Simiyu),male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0.0,38,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,264175421,38,258,565,0
2022-06-08 03:43:53.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,NoelRotich,NoelRotich (Noel Rotich🇰🇪),male,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0.0,1210,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,1249246260,1210,2278,29642,404
2022-06-08 03:35:20.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,TSetanei,TSetanei (Setanei),unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",2.5,2067,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,1091292192,2067,5001,13937,1241
2022-06-08 03:34:22.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,chelombochet,chelombochet (Kipkorir Collins Ngetich),unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0.0,688,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,1196650383533363200,688,459,7627,0
2022-06-08 03:33:49.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,EBiegon,EBiegon (The Mayor.),unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0.0,380,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,562733409,380,810,4524,0
2022-06-08 03:30:28.000,"RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","RT @DidmusWaBarasa The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,Kihoti001,Kihoti001 (Dr kihoti; HSC),unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",0.0,79,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,1500044171733831680,79,211,910,0
2022-06-08 03:29:02.000,"The difference is like day and night! @RailaOdinga  must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto\n\n#mtumba \n#mamambogamoment \n#BottomUpEconomicModel \n#KenyaKwanza https://t.co/uRdc65nPqQ","The difference is like day and night! @RailaOdinga must relocate to Kopoda, Bondo after the swearing in ceremony of the 5th @WilliamsRuto #mtumba #mamambogamoment #BottomUpEconomicModel #KenyaKwanza https://t.co/uRdc65nPqQ",neutral,individual,DidmusWaBarasa,"DidmusWaBarasa (Hon Didmus Barasa, MP Kimilili)",unknown,"#mtumba, #mamambogamoment, #bottomupeconomicmodel, #kenyakwanza",79.9,379946,"['@railaodinga', '@williamsruto']",#MamaMbogaMoment,1414667000,955187853537005568,268890,429,5736,98090
2022-06-07 18:24:56.000,"RT @OleItumbi .@WilliamsRuto had a morning Chat with Calvin Ochieng a bodaboda rider from Dago North & Waithera Pauline, a Mama Mboga from Kangangi Market.\n\nHe had breakfast with them,to thank them for Proposing him to be the next President who should deliver a #MamaMbogaMoment\n\n#HustlerNation https://t.co/sEKGXAhNcq","RT @OleItumbi .@WilliamsRuto had a morning Chat with Calvin Ochieng a bodaboda rider from Dago North & Waithera Pauline, a Mama Mboga from Kangangi Market. He had breakfast with them,to thank them for Proposing him to be the next President who should deliver a #MamaMbogaMoment #HustlerNation https://t.co/sEKGXAhNcq",neutral,individual,josephayienda1,josephayienda1 (joseph ayienda),male,"#mamambogamoment, #hustlernation",0.0,24,['@williamsruto'],#MamaMbogaMoment,1414667000,1410314204377124864,24,112,1104,0
2022-06-07 10:18:05.000,"RT @OleItumbi .@WilliamsRuto had a morning Chat with Calvin Ochieng a bodaboda rider from Dago North & Waithera Pauline, a Mama Mboga from Kangangi Market.\n\nHe had breakfast with them,to thank them for Proposing him to be the next President who should deliver a #MamaMbogaMoment\n\n#HustlerNation https://t.co/sEKGXAhNcq","RT @OleItumbi .@WilliamsRuto had a morning Chat with Calvin Ochieng a bodaboda rider from Dago North & Waithera Pauline, a Mama Mboga from Kangangi Market. He had breakfast with them,to thank them for Proposing him to be the next President who should deliver a #MamaMbogaMoment #HustlerNation https://t.co/sEKGXAhNcq",neutral,individual,MwanziaDennis,MwanziaDennis (ModelDennisMwanzia),unknown,"#mamambogamoment, #hustlernation",0.0,1298,['@williamsruto'],#MamaMbogaMoment,1414667000,390840884,1298,3285,1827,504
2022-06-07 05:49:09.000,"RT @OleItumbi .@WilliamsRuto had a morning Chat with Calvin Ochieng a bodaboda rider from Dago North & Waithera Pauline, a Mama Mboga from Kangangi Market.\n\nHe had breakfast with them,to thank them for Proposing him to be the next President who should deliver a #MamaMbogaMoment\n\n#HustlerNation https://t.co/sEKGXAhNcq","RT @OleItumbi .@WilliamsRuto had a morning Chat with Calvin Ochieng a bodaboda rider from Dago North & Waithera Pauline, a Mama Mboga from Kangangi Market. He had breakfast with them,to thank them for Proposing him to be the next President who should deliver a #MamaMbogaMoment #HustlerNation https://t.co/sEKGXAhNcq",neutral,individual,cheroiginC,cheroiginC (kip🌱🐘),male,"#mamambogamoment, #hustlernation",0.0,690,['@williamsruto'],#MamaMbogaMoment,1414667000,1301795753363419136,690,713,8828,0
